,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1
692,"Fri, Jan 27, 2017",Sacramento Kings,111,Indiana Pacers,115
693,"Fri, Jan 27, 2017",Orlando Magic,98,Boston Celtics,128
694,"Fri, Jan 27, 2017",Brooklyn Nets,116,Cleveland Cavaliers,124
695,"Fri, Jan 27, 2017",Charlotte Hornets,107,New York Knicks,110
696,"Fri, Jan 27, 2017",Milwaukee Bucks,86,Toronto Raptors,102
697,"Fri, Jan 27, 2017",Washington Wizards,112,Atlanta Hawks,86
698,"Fri, Jan 27, 2017",Miami Heat,100,Chicago Bulls,88
699,"Fri, Jan 27, 2017",San Antonio Spurs,103,New Orleans Pelicans,119
700,"Fri, Jan 27, 2017",Houston Rockets,123,Philadelphia 76ers,118
701,"Fri, Jan 27, 2017",Memphis Grizzlies,109,Portland Trail Blazers,112
702,"Sat, Jan 28, 2017",Sacramento Kings,109,Charlotte Hornets,106
703,"Sat, Jan 28, 2017",Detroit Pistons,103,Miami Heat,116
704,"Sat, Jan 28, 2017",Boston Celtics,112,Milwaukee Bucks,108
705,"Sat, Jan 28, 2017",Los Angeles Clippers,98,Golden State Warriors,144
706,"Sat, Jan 28, 2017",Brooklyn Nets,109,Minnesota Timberwolves,129
707,"Sat, Jan 28, 2017",Denver Nuggets,123,Phoenix Suns,112
708,"Sat, Jan 28, 2017",Memphis Grizzlies,102,Utah Jazz,95
709,"Sun, Jan 29, 2017",New York Knicks,139,Atlanta Hawks,142
710,"Sun, Jan 29, 2017",Oklahoma City Thunder,91,Cleveland Cavaliers,107
711,"Sun, Jan 29, 2017",Houston Rockets,101,Indiana Pacers,120
712,"Sun, Jan 29, 2017",Washington Wizards,107,New Orleans Pelicans,94
713,"Sun, Jan 29, 2017",Orlando Magic,114,Toronto Raptors,113
714,"Sun, Jan 29, 2017",Philadelphia 76ers,108,Chicago Bulls,121
715,"Sun, Jan 29, 2017",Dallas Mavericks,105,San Antonio Spurs,101
716,"Sun, Jan 29, 2017",Golden State Warriors,113,Portland Trail Blazers,111
717,"Mon, Jan 30, 2017",Sacramento Kings,119,Philadelphia 76ers,122
718,"Mon, Jan 30, 2017",Brooklyn Nets,96,Miami Heat,104
719,"Mon, Jan 30, 2017",Detroit Pistons,109,Boston Celtics,113
720,"Mon, Jan 30, 2017",Orlando Magic,105,Minnesota Timberwolves,111
721,"Mon, Jan 30, 2017",Cleveland Cavaliers,97,Dallas Mavericks,104
722,"Mon, Jan 30, 2017",Memphis Grizzlies,115,Phoenix Suns,96
723,"Tue, Jan 31, 2017",New Orleans Pelicans,106,Toronto Raptors,108
724,"Tue, Jan 31, 2017",New York Knicks,101,Washington Wizards,117
725,"Tue, Jan 31, 2017",Sacramento Kings,83,Houston Rockets,105
726,"Tue, Jan 31, 2017",Oklahoma City Thunder,94,San Antonio Spurs,108
727,"Tue, Jan 31, 2017",Charlotte Hornets,98,Portland Trail Blazers,115
728,"Tue, Jan 31, 2017",Denver Nuggets,116,Los Angeles Lakers,120
729,"Wed, Feb 1, 2017",Minnesota Timberwolves,97,Cleveland Cavaliers,125
730,"Wed, Feb 1, 2017",Indiana Pacers,98,Orlando Magic,88
731,"Wed, Feb 1, 2017",Toronto Raptors,104,Boston Celtics,109
732,"Wed, Feb 1, 2017",New York Knicks,95,Brooklyn Nets,90
733,"Wed, Feb 1, 2017",New Orleans Pelicans,98,Detroit Pistons,118
734,"Wed, Feb 1, 2017",Atlanta Hawks,93,Miami Heat,116
735,"Wed, Feb 1, 2017",Philadelphia 76ers,95,Dallas Mavericks,113
736,"Wed, Feb 1, 2017",Memphis Grizzlies,119,Denver Nuggets,99
737,"Wed, Feb 1, 2017",Los Angeles Clippers,124,Phoenix Suns,114
738,"Wed, Feb 1, 2017",Milwaukee Bucks,88,Utah Jazz,104
739,"Wed, Feb 1, 2017",Chicago Bulls,128,Oklahoma City Thunder,100
740,"Wed, Feb 1, 2017",Charlotte Hornets,111,Golden State Warriors,126
741,"Thu, Feb 2, 2017",Los Angeles Lakers,108,Washington Wizards,116
742,"Thu, Feb 2, 2017",Atlanta Hawks,113,Houston Rockets,108
743,"Thu, Feb 2, 2017",Philadelphia 76ers,86,San Antonio Spurs,102
744,"Thu, Feb 2, 2017",Golden State Warriors,133,Los Angeles Clippers,120
745,"Fri, Feb 3, 2017",Toronto Raptors,94,Orlando Magic,102
746,"Fri, Feb 3, 2017",Indiana Pacers,106,Brooklyn Nets,97
747,"Fri, Feb 3, 2017",Minnesota Timberwolves,108,Detroit Pistons,116
748,"Fri, Feb 3, 2017",Los Angeles Lakers,107,Boston Celtics,113
749,"Fri, Feb 3, 2017",Chicago Bulls,117,Houston Rockets,121
750,"Fri, Feb 3, 2017",Memphis Grizzlies,102,Oklahoma City Thunder,114
751,"Fri, Feb 3, 2017",Milwaukee Bucks,117,Denver Nuggets,121
752,"Fri, Feb 3, 2017",Dallas Mavericks,108,Portland Trail Blazers,104
753,"Fri, Feb 3, 2017",Phoenix Suns,105,Sacramento Kings,103
754,"Sat, Feb 4, 2017",Orlando Magic,86,Atlanta Hawks,113
755,"Sat, Feb 4, 2017",Detroit Pistons,84,Indiana Pacers,105
756,"Sat, Feb 4, 2017",New Orleans Pelicans,91,Washington Wizards,105
757,"Sat, Feb 4, 2017",Philadelphia 76ers,102,Miami Heat,125
758,"Sat, Feb 4, 2017",Cleveland Cavaliers,111,New York Knicks,104
759,"Sat, Feb 4, 2017",Memphis Grizzlies,107,Minnesota Timberwolves,99
760,"Sat, Feb 4, 2017",Milwaukee Bucks,137,Phoenix Suns,112
761,"Sat, Feb 4, 2017",Denver Nuggets,97,San Antonio Spurs,121
762,"Sat, Feb 4, 2017",Charlotte Hornets,98,Utah Jazz,105
763,"Sat, Feb 4, 2017",Golden State Warriors,106,Sacramento Kings,109
764,"Sun, Feb 5, 2017",Toronto Raptors,103,Brooklyn Nets,95
765,"Sun, Feb 5, 2017",Los Angeles Clippers,102,Boston Celtics,107
766,"Sun, Feb 5, 2017",Portland Trail Blazers,99,Oklahoma City Thunder,105
767,"Mon, Feb 6, 2017",Oklahoma City Thunder,90,Indiana Pacers,93
768,"Mon, Feb 6, 2017",Los Angeles Lakers,121,New York Knicks,107
769,"Mon, Feb 6, 2017",Cleveland Cavaliers,140,Washington Wizards,135
770,"Mon, Feb 6, 2017",Utah Jazz,120,Atlanta Hawks,95
771,"Mon, Feb 6, 2017",Philadelphia 76ers,96,Detroit Pistons,113
772,"Mon, Feb 6, 2017",Los Angeles Clippers,109,Toronto Raptors,118
773,"Mon, Feb 6, 2017",Miami Heat,115,Minnesota Timberwolves,113
774,"Mon, Feb 6, 2017",Phoenix Suns,106,New Orleans Pelicans,111
775,"Mon, Feb 6, 2017",Dallas Mavericks,87,Denver Nuggets,110
776,"Mon, Feb 6, 2017",San Antonio Spurs,74,Memphis Grizzlies,89
777,"Mon, Feb 6, 2017",Chicago Bulls,112,Sacramento Kings,107
778,"Tue, Feb 7, 2017",Brooklyn Nets,107,Charlotte Hornets,111
779,"Tue, Feb 7, 2017",Orlando Magic,104,Houston Rockets,128
780,"Tue, Feb 7, 2017",Portland Trail Blazers,114,Dallas Mavericks,113
781,"Wed, Feb 8, 2017",Cleveland Cavaliers,132,Indiana Pacers,117
782,"Wed, Feb 8, 2017",San Antonio Spurs,111,Philadelphia 76ers,103
783,"Wed, Feb 8, 2017",Denver Nuggets,106,Atlanta Hawks,117
784,"Wed, Feb 8, 2017",Washington Wizards,114,Brooklyn Nets,110
785,"Wed, Feb 8, 2017",Los Angeles Lakers,102,Detroit Pistons,121
786,"Wed, Feb 8, 2017",Phoenix Suns,91,Memphis Grizzlies,110
787,"Wed, Feb 8, 2017",Miami Heat,106,Milwaukee Bucks,88
788,"Wed, Feb 8, 2017",Toronto Raptors,109,Minnesota Timberwolves,112
789,"Wed, Feb 8, 2017",Utah Jazz,127,New Orleans Pelicans,94
790,"Wed, Feb 8, 2017",Los Angeles Clippers,119,New York Knicks,115
791,"Wed, Feb 8, 2017",Chicago Bulls,92,Golden State Warriors,123
792,"Wed, Feb 8, 2017",Boston Celtics,92,Sacramento Kings,108
793,"Thu, Feb 9, 2017",Houston Rockets,107,Charlotte Hornets,95
794,"Thu, Feb 9, 2017",Philadelphia 76ers,112,Orlando Magic,111
795,"Thu, Feb 9, 2017",Cleveland Cavaliers,109,Oklahoma City Thunder,118
796,"Thu, Feb 9, 2017",Utah Jazz,105,Dallas Mavericks,112
797,"Thu, Feb 9, 2017",Boston Celtics,120,Portland Trail Blazers,111
798,"Fri, Feb 10, 2017",Miami Heat,108,Brooklyn Nets,99
799,"Fri, Feb 10, 2017",San Antonio Spurs,103,Detroit Pistons,92
800,"Fri, Feb 10, 2017",Denver Nuggets,131,New York Knicks,123
801,"Fri, Feb 10, 2017",Golden State Warriors,122,Memphis Grizzlies,107
802,"Fri, Feb 10, 2017",Los Angeles Lakers,122,Milwaukee Bucks,114
803,"Fri, Feb 10, 2017",New Orleans Pelicans,122,Minnesota Timberwolves,106
804,"Fri, Feb 10, 2017",Indiana Pacers,107,Washington Wizards,112
805,"Fri, Feb 10, 2017",Chicago Bulls,97,Phoenix Suns,115
806,"Fri, Feb 10, 2017",Atlanta Hawks,107,Sacramento Kings,108
807,"Sat, Feb 11, 2017",Los Angeles Clippers,107,Charlotte Hornets,102
808,"Sat, Feb 11, 2017",Milwaukee Bucks,116,Indiana Pacers,100
809,"Sat, Feb 11, 2017",Denver Nuggets,109,Cleveland Cavaliers,125
810,"Sat, Feb 11, 2017",Miami Heat,109,Philadelphia 76ers,117
811,"Sat, Feb 11, 2017",Golden State Warriors,130,Oklahoma City Thunder,114
812,"Sat, Feb 11, 2017",Orlando Magic,80,Dallas Mavericks,112
813,"Sat, Feb 11, 2017",Phoenix Suns,102,Houston Rockets,133
814,"Sat, Feb 11, 2017",Boston Celtics,112,Utah Jazz,104
815,"Sun, Feb 12, 2017",Chicago Bulls,89,Minnesota Timberwolves,117
816,"Sun, Feb 12, 2017",San Antonio Spurs,90,New York Knicks,94
817,"Sun, Feb 12, 2017",Detroit Pistons,102,Toronto Raptors,101
818,"Sun, Feb 12, 2017",New Orleans Pelicans,99,Sacramento Kings,105
819,"Mon, Feb 13, 2017",Philadelphia 76ers,105,Charlotte Hornets,99
820,"Mon, Feb 13, 2017",San Antonio Spurs,110,Indiana Pacers,106
821,"Mon, Feb 13, 2017",Memphis Grizzlies,112,Brooklyn Nets,103
822,"Mon, Feb 13, 2017",Orlando Magic,116,Miami Heat,107
823,"Mon, Feb 13, 2017",Detroit Pistons,89,Milwaukee Bucks,102
824,"Mon, Feb 13, 2017",Oklahoma City Thunder,98,Washington Wizards,120
825,"Mon, Feb 13, 2017",Boston Celtics,111,Dallas Mavericks,98
826,"Mon, Feb 13, 2017",Golden State Warriors,110,Denver Nuggets,132
827,"Mon, Feb 13, 2017",New Orleans Pelicans,110,Phoenix Suns,108
828,"Mon, Feb 13, 2017",Los Angeles Clippers,88,Utah Jazz,72
829,"Mon, Feb 13, 2017",Atlanta Hawks,109,Portland Trail Blazers,104
830,"Tue, Feb 14, 2017",Toronto Raptors,94,Chicago Bulls,105
831,"Tue, Feb 14, 2017",Cleveland Cavaliers,116,Minnesota Timberwolves,108
832,"Tue, Feb 14, 2017",Sacramento Kings,97,Los Angeles Lakers,96
833,"Wed, Feb 15, 2017",Indiana Pacers,104,Cleveland Cavaliers,113
834,"Wed, Feb 15, 2017",San Antonio Spurs,107,Orlando Magic,79
835,"Wed, Feb 15, 2017",Philadelphia 76ers,108,Boston Celtics,116
836,"Wed, Feb 15, 2017",Milwaukee Bucks,129,Brooklyn Nets,125
837,"Wed, Feb 15, 2017",Dallas Mavericks,91,Detroit Pistons,98
838,"Wed, Feb 15, 2017",Charlotte Hornets,85,Toronto Raptors,90
839,"Wed, Feb 15, 2017",Miami Heat,117,Houston Rockets,109
840,"Wed, Feb 15, 2017",New Orleans Pelicans,95,Memphis Grizzlies,91
841,"Wed, Feb 15, 2017",Minnesota Timberwolves,112,Denver Nuggets,99
842,"Wed, Feb 15, 2017",Los Angeles Lakers,101,Phoenix Suns,137
843,"Wed, Feb 15, 2017",Portland Trail Blazers,88,Utah Jazz,111
844,"Wed, Feb 15, 2017",New York Knicks,105,Oklahoma City Thunder,116
845,"Wed, Feb 15, 2017",Sacramento Kings,86,Golden State Warriors,109
846,"Wed, Feb 15, 2017",Atlanta Hawks,84,Los Angeles Clippers,99
847,"Thu, Feb 16, 2017",Washington Wizards,111,Indiana Pacers,98
848,"Thu, Feb 16, 2017",Boston Celtics,103,Chicago Bulls,104
849,"Thu, Feb 23, 2017",Portland Trail Blazers,112,Orlando Magic,103
850,"Thu, Feb 23, 2017",Charlotte Hornets,108,Detroit Pistons,114
851,"Thu, Feb 23, 2017",New York Knicks,104,Cleveland Cavaliers,119
852,"Thu, Feb 23, 2017",Houston Rockets,129,New Orleans Pelicans,99
853,"Thu, Feb 23, 2017",Los Angeles Clippers,113,Golden State Warriors,123
854,"Thu, Feb 23, 2017",Denver Nuggets,100,Sacramento Kings,116
855,"Fri, Feb 24, 2017",Memphis Grizzlies,92,Indiana Pacers,102
856,"Fri, Feb 24, 2017",Washington Wizards,112,Philadelphia 76ers,120
857,"Fri, Feb 24, 2017",Miami Heat,108,Atlanta Hawks,90
858,"Fri, Feb 24, 2017",Phoenix Suns,121,Chicago Bulls,128
859,"Fri, Feb 24, 2017",Utah Jazz,109,Milwaukee Bucks,95
860,"Fri, Feb 24, 2017",Dallas Mavericks,84,Minnesota Timberwolves,97
861,"Fri, Feb 24, 2017",Los Angeles Lakers,93,Oklahoma City Thunder,110
862,"Fri, Feb 24, 2017",Boston Celtics,97,Toronto Raptors,107
863,"Fri, Feb 24, 2017",Brooklyn Nets,109,Denver Nuggets,129
864,"Fri, Feb 24, 2017",San Antonio Spurs,105,Los Angeles Clippers,97
865,"Sat, Feb 25, 2017",Charlotte Hornets,99,Sacramento Kings,85
866,"Sat, Feb 25, 2017",Atlanta Hawks,86,Orlando Magic,105
867,"Sat, Feb 25, 2017",Philadelphia 76ers,109,New York Knicks,110
868,"Sat, Feb 25, 2017",Indiana Pacers,95,Miami Heat,113
869,"Sat, Feb 25, 2017",Chicago Bulls,117,Cleveland Cavaliers,99
870,"Sat, Feb 25, 2017",New Orleans Pelicans,83,Dallas Mavericks,96
871,"Sat, Feb 25, 2017",Minnesota Timberwolves,130,Houston Rockets,142
872,"Sat, Feb 25, 2017",Brooklyn Nets,95,Golden State Warriors,112
873,"Sun, Feb 26, 2017",San Antonio Spurs,119,Los Angeles Lakers,98
874,"Sun, Feb 26, 2017",Phoenix Suns,96,Milwaukee Bucks,100
875,"Sun, Feb 26, 2017",Memphis Grizzlies,105,Denver Nuggets,98
876,"Sun, Feb 26, 2017",Utah Jazz,102,Washington Wizards,92
877,"Sun, Feb 26, 2017",Boston Celtics,104,Detroit Pistons,98
878,"Sun, Feb 26, 2017",Portland Trail Blazers,106,Toronto Raptors,112
879,"Sun, Feb 26, 2017",New Orleans Pelicans,110,Oklahoma City Thunder,118
880,"Sun, Feb 26, 2017",Charlotte Hornets,121,Los Angeles Clippers,124
881,"Mon, Feb 27, 2017",Milwaukee Bucks,95,Cleveland Cavaliers,102
882,"Mon, Feb 27, 2017",Toronto Raptors,92,New York Knicks,91
883,"Mon, Feb 27, 2017",Golden State Warriors,119,Philadelphia 76ers,108
884,"Mon, Feb 27, 2017",Atlanta Hawks,114,Boston Celtics,98
885,"Mon, Feb 27, 2017",Miami Heat,89,Dallas Mavericks,96
886,"Mon, Feb 27, 2017",Indiana Pacers,117,Houston Rockets,108
887,"Mon, Feb 27, 2017",Minnesota Timberwolves,102,Sacramento Kings,88
888,"Tue, Feb 28, 2017",Golden State Warriors,108,Washington Wizards,112
889,"Tue, Feb 28, 2017",Portland Trail Blazers,113,Detroit Pistons,120
890,"Tue, Feb 28, 2017",Denver Nuggets,125,Chicago Bulls,107
891,"Tue, Feb 28, 2017",Phoenix Suns,112,Memphis Grizzlies,130
892,"Tue, Feb 28, 2017",Utah Jazz,106,Oklahoma City Thunder,109
893,"Tue, Feb 28, 2017",Charlotte Hornets,109,Los Angeles Lakers,104
894,"Wed, Mar 1, 2017",New York Knicks,101,Orlando Magic,90
895,"Wed, Mar 1, 2017",Dallas Mavericks,95,Atlanta Hawks,100
896,"Wed, Mar 1, 2017",Philadelphia 76ers,98,Miami Heat,125
897,"Wed, Mar 1, 2017",Washington Wizards,105,Toronto Raptors,96
898,"Wed, Mar 1, 2017",Cleveland Cavaliers,99,Boston Celtics,103
899,"Wed, Mar 1, 2017",Denver Nuggets,110,Milwaukee Bucks,98
900,"Wed, Mar 1, 2017",Detroit Pistons,86,New Orleans Pelicans,109
901,"Wed, Mar 1, 2017",Indiana Pacers,99,San Antonio Spurs,100
902,"Wed, Mar 1, 2017",Minnesota Timberwolves,107,Utah Jazz,80
903,"Wed, Mar 1, 2017",Houston Rockets,122,Los Angeles Clippers,103
904,"Wed, Mar 1, 2017",Brooklyn Nets,109,Sacramento Kings,100
905,"Thu, Mar 2, 2017",Golden State Warriors,87,Chicago Bulls,94
906,"Thu, Mar 2, 2017",Charlotte Hornets,103,Phoenix Suns,120
907,"Thu, Mar 2, 2017",Oklahoma City Thunder,109,Portland Trail Blazers,114
908,"Fri, Mar 3, 2017",Cleveland Cavaliers,135,Atlanta Hawks,130
909,"Fri, Mar 3, 2017",Miami Heat,99,Orlando Magic,110
910,"Fri, Mar 3, 2017",New York Knicks,102,Philadelphia 76ers,105
911,"Fri, Mar 3, 2017",Toronto Raptors,114,Washington Wizards,106
912,"Fri, Mar 3, 2017",Los Angeles Clippers,101,Milwaukee Bucks,112
913,"Fri, Mar 3, 2017",Memphis Grizzlies,100,Dallas Mavericks,104
914,"Fri, Mar 3, 2017",Oklahoma City Thunder,111,Phoenix Suns,118
915,"Fri, Mar 3, 2017",Brooklyn Nets,97,Utah Jazz,112
916,"Fri, Mar 3, 2017",San Antonio Spurs,101,New Orleans Pelicans,98
917,"Fri, Mar 3, 2017",Boston Celtics,115,Los Angeles Lakers,95
918,"Sat, Mar 4, 2017",Detroit Pistons,136,Philadelphia 76ers,106
919,"Sat, Mar 4, 2017",Cleveland Cavaliers,92,Miami Heat,120
920,"Sat, Mar 4, 2017",Toronto Raptors,94,Milwaukee Bucks,101
921,"Sat, Mar 4, 2017",Los Angeles Clippers,101,Chicago Bulls,91
922,"Sat, Mar 4, 2017",Charlotte Hornets,112,Denver Nuggets,102
923,"Sat, Mar 4, 2017",Memphis Grizzlies,108,Houston Rockets,123
924,"Sat, Mar 4, 2017",Minnesota Timberwolves,90,San Antonio Spurs,97
925,"Sat, Mar 4, 2017",Brooklyn Nets,116,Portland Trail Blazers,130
926,"Sun, Mar 5, 2017",Indiana Pacers,97,Atlanta Hawks,96
927,"Sun, Mar 5, 2017",Golden State Warriors,112,New York Knicks,105
928,"Sun, Mar 5, 2017",Boston Celtics,106,Phoenix Suns,109
929,"Sun, Mar 5, 2017",Orlando Magic,114,Washington Wizards,115
930,"Sun, Mar 5, 2017",Utah Jazz,110,Sacramento Kings,109
931,"Sun, Mar 5, 2017",Oklahoma City Thunder,89,Dallas Mavericks,104
932,"Sun, Mar 5, 2017",New Orleans Pelicans,105,Los Angeles Lakers,97
933,"Mon, Mar 6, 2017",Miami Heat,106,Cleveland Cavaliers,98
934,"Mon, Mar 6, 2017",New York Knicks,113,Orlando Magic,105
935,"Mon, Mar 6, 2017",Milwaukee Bucks,112,Philadelphia 76ers,98
936,"Mon, Mar 6, 2017",Golden State Warriors,119,Atlanta Hawks,111
937,"Mon, Mar 6, 2017",Chicago Bulls,95,Detroit Pistons,109
938,"Mon, Mar 6, 2017",Indiana Pacers,88,Charlotte Hornets,100
939,"Mon, Mar 6, 2017",Brooklyn Nets,122,Memphis Grizzlies,109
940,"Mon, Mar 6, 2017",Houston Rockets,110,San Antonio Spurs,112
941,"Mon, Mar 6, 2017",Sacramento Kings,96,Denver Nuggets,108
942,"Mon, Mar 6, 2017",New Orleans Pelicans,83,Utah Jazz,88
943,"Mon, Mar 6, 2017",Boston Celtics,102,Los Angeles Clippers,116
944,"Tue, Mar 7, 2017",Portland Trail Blazers,126,Oklahoma City Thunder,121
945,"Tue, Mar 7, 2017",Los Angeles Lakers,111,Dallas Mavericks,122
946,"Tue, Mar 7, 2017",Washington Wizards,131,Phoenix Suns,127
947,"Wed, Mar 8, 2017",Chicago Bulls,91,Orlando Magic,98
948,"Wed, Mar 8, 2017",Brooklyn Nets,105,Atlanta Hawks,110
949,"Wed, Mar 8, 2017",Charlotte Hornets,101,Miami Heat,108
950,"Wed, Mar 8, 2017",Utah Jazz,115,Houston Rockets,108
951,"Wed, Mar 8, 2017",Detroit Pistons,98,Indiana Pacers,115
952,"Wed, Mar 8, 2017",New York Knicks,93,Milwaukee Bucks,104
953,"Wed, Mar 8, 2017",Los Angeles Clippers,91,Minnesota Timberwolves,107
954,"Wed, Mar 8, 2017",Toronto Raptors,94,New Orleans Pelicans,87
955,"Wed, Mar 8, 2017",Sacramento Kings,104,San Antonio Spurs,114
956,"Wed, Mar 8, 2017",Washington Wizards,123,Denver Nuggets,113
957,"Wed, Mar 8, 2017",Boston Celtics,99,Golden State Warriors,86
958,"Thu, Mar 9, 2017",Cleveland Cavaliers,101,Detroit Pistons,106
959,"Thu, Mar 9, 2017",Los Angeles Clippers,114,Memphis Grizzlies,98
960,"Thu, Mar 9, 2017",San Antonio Spurs,92,Oklahoma City Thunder,102
961,"Thu, Mar 9, 2017",Philadelphia 76ers,108,Portland Trail Blazers,114
962,"Thu, Mar 9, 2017",Los Angeles Lakers,122,Phoenix Suns,110
963,"Fri, Mar 10, 2017",Orlando Magic,81,Charlotte Hornets,121
964,"Fri, Mar 10, 2017",Toronto Raptors,99,Atlanta Hawks,105
965,"Fri, Mar 10, 2017",Houston Rockets,115,Chicago Bulls,94
966,"Fri, Mar 10, 2017",Indiana Pacers,85,Milwaukee Bucks,99
967,"Fri, Mar 10, 2017",Golden State Warriors,102,Minnesota Timberwolves,103
968,"Fri, Mar 10, 2017",Brooklyn Nets,96,Dallas Mavericks,105
969,"Fri, Mar 10, 2017",Boston Celtics,99,Denver Nuggets,119
970,"Fri, Mar 10, 2017",Washington Wizards,130,Sacramento Kings,122
971,"Sat, Mar 11, 2017",Utah Jazz,104,Oklahoma City Thunder,112
972,"Sat, Mar 11, 2017",Philadelphia 76ers,100,Los Angeles Clippers,112
973,"Sat, Mar 11, 2017",New York Knicks,92,Detroit Pistons,112
974,"Sat, Mar 11, 2017",New Orleans Pelicans,125,Charlotte Hornets,122
975,"Sat, Mar 11, 2017",Cleveland Cavaliers,116,Orlando Magic,104
976,"Sat, Mar 11, 2017",Toronto Raptors,89,Miami Heat,104
977,"Sat, Mar 11, 2017",Minnesota Timberwolves,95,Milwaukee Bucks,102
978,"Sat, Mar 11, 2017",Golden State Warriors,85,San Antonio Spurs,107
979,"Sat, Mar 11, 2017",Phoenix Suns,100,Dallas Mavericks,98
980,"Sat, Mar 11, 2017",Atlanta Hawks,107,Memphis Grizzlies,90
981,"Sat, Mar 11, 2017",Washington Wizards,125,Portland Trail Blazers,124
982,"Sat, Mar 11, 2017",Denver Nuggets,105,Sacramento Kings,92
983,"Sun, Mar 12, 2017",Chicago Bulls,80,Boston Celtics,100
984,"Sun, Mar 12, 2017",New York Knicks,112,Brooklyn Nets,120
985,"Sun, Mar 12, 2017",Miami Heat,98,Indiana Pacers,102
986,"Sun, Mar 12, 2017",Cleveland Cavaliers,112,Houston Rockets,117
987,"Sun, Mar 12, 2017",Portland Trail Blazers,110,Phoenix Suns,101
988,"Sun, Mar 12, 2017",Philadelphia 76ers,118,Los Angeles Lakers,116
989,"Mon, Mar 13, 2017",Chicago Bulls,115,Charlotte Hornets,109
990,"Mon, Mar 13, 2017",Dallas Mavericks,78,Toronto Raptors,100
991,"Mon, Mar 13, 2017",Milwaukee Bucks,93,Memphis Grizzlies,113
992,"Mon, Mar 13, 2017",Washington Wizards,104,Minnesota Timberwolves,119
993,"Mon, Mar 13, 2017",Atlanta Hawks,99,San Antonio Spurs,107
994,"Mon, Mar 13, 2017",Los Angeles Clippers,108,Utah Jazz,114
995,"Mon, Mar 13, 2017",Los Angeles Lakers,101,Denver Nuggets,129
996,"Mon, Mar 13, 2017",Orlando Magic,115,Sacramento Kings,120
997,"Tue, Mar 14, 2017",Detroit Pistons,96,Cleveland Cavaliers,128
998,"Tue, Mar 14, 2017",Oklahoma City Thunder,122,Brooklyn Nets,104
999,"Tue, Mar 14, 2017",Indiana Pacers,81,New York Knicks,87
1000,"Tue, Mar 14, 2017",Portland Trail Blazers,77,New Orleans Pelicans,100
1001,"Tue, Mar 14, 2017",Philadelphia 76ers,104,Golden State Warriors,106
1002,"Wed, Mar 15, 2017",Charlotte Hornets,77,Indiana Pacers,98
1003,"Wed, Mar 15, 2017",Dallas Mavericks,112,Washington Wizards,107
1004,"Wed, Mar 15, 2017",Minnesota Timberwolves,104,Boston Celtics,117
1005,"Wed, Mar 15, 2017",Utah Jazz,97,Detroit Pistons,83
1006,"Wed, Mar 15, 2017",New Orleans Pelicans,112,Miami Heat,120
1007,"Wed, Mar 15, 2017",Memphis Grizzlies,98,Chicago Bulls,91
1008,"Wed, Mar 15, 2017",Los Angeles Lakers,100,Houston Rockets,139
1009,"Wed, Mar 15, 2017",Portland Trail Blazers,110,San Antonio Spurs,106
1010,"Wed, Mar 15, 2017",Sacramento Kings,107,Phoenix Suns,101
1011,"Wed, Mar 15, 2017",Milwaukee Bucks,97,Los Angeles Clippers,96
1012,"Thu, Mar 16, 2017",Utah Jazz,83,Cleveland Cavaliers,91
1013,"Thu, Mar 16, 2017",Oklahoma City Thunder,123,Toronto Raptors,102
1014,"Thu, Mar 16, 2017",Memphis Grizzlies,103,Atlanta Hawks,91
1015,"Thu, Mar 16, 2017",Brooklyn Nets,121,New York Knicks,110
1016,"Thu, Mar 16, 2017",Los Angeles Clippers,114,Denver Nuggets,129
1017,"Thu, Mar 16, 2017",Orlando Magic,92,Golden State Warriors,122
1018,"Fri, Mar 17, 2017",Dallas Mavericks,74,Philadelphia 76ers,116
1019,"Fri, Mar 17, 2017",Chicago Bulls,107,Washington Wizards,112
1020,"Fri, Mar 17, 2017",Boston Celtics,98,Brooklyn Nets,95
1021,"Fri, Mar 17, 2017",Toronto Raptors,87,Detroit Pistons,75
1022,"Fri, Mar 17, 2017",Minnesota Timberwolves,105,Miami Heat,123
1023,"Fri, Mar 17, 2017",Houston Rockets,112,New Orleans Pelicans,128
1024,"Fri, Mar 17, 2017",Orlando Magic,109,Phoenix Suns,103
1025,"Fri, Mar 17, 2017",Milwaukee Bucks,107,Los Angeles Lakers,103
1026,"Sat, Mar 18, 2017",Sacramento Kings,94,Oklahoma City Thunder,110
1027,"Sat, Mar 18, 2017",Portland Trail Blazers,113,Atlanta Hawks,97
1028,"Sat, Mar 18, 2017",Washington Wizards,93,Charlotte Hornets,98
1029,"Sat, Mar 18, 2017",Cleveland Cavaliers,78,Los Angeles Clippers,108
1030,"Sat, Mar 18, 2017",Utah Jazz,86,Chicago Bulls,95
1031,"Sat, Mar 18, 2017",San Antonio Spurs,96,Memphis Grizzlies,104
1032,"Sat, Mar 18, 2017",Houston Rockets,109,Denver Nuggets,105
1033,"Sat, Mar 18, 2017",Milwaukee Bucks,92,Golden State Warriors,117
1034,"Sun, Mar 19, 2017",Dallas Mavericks,111,Brooklyn Nets,104
1035,"Sun, Mar 19, 2017",Boston Celtics,99,Philadelphia 76ers,105
1036,"Sun, Mar 19, 2017",Phoenix Suns,95,Detroit Pistons,112
1037,"Sun, Mar 19, 2017",Portland Trail Blazers,115,Miami Heat,104
